t_sim,y_sim
1042,7.1800605891894
1043,7.16072867446543
1044,7.16050631619031
1045,7.16035231993619
1046,7.16024550594423
1047,7.16017130785916
1048,7.1601196914624
1049,7.16008373345617
1050,7.1600586494004
1051,7.16004112777274
1052,7.16002887300297
1053,7.16002029139355
1054,7.16001427489777
1055,7.16001005202591
1056,7.16000708487513
1057,7.16966203737989
1058,7.16976546663734
1059,7.16983700213167
1060,7.16988655536951
1061,7.16992093345411
1062,7.16994481902928
1063,7.16996143852302
1064,7.16997301856817
1065,7.16998109824968
1066,7.16998674306753
1067,7.1699906917909
1068,7.16999345741631
1069,7.16999539668611
1070,7.169996758035
1071,7.16999771471125
1072,7.16999838769245
1073,7.16999886156493
1074,7.16999919554397
1075,7.16999943113297
1076,7.16999959745444
1077,7.1699997149656
1078,7.16999979805162
1079,7.16999985683794
1080,7.1699998984583
1081,7.1699999279432
1082,7.16999994884295
1083,7.1699999636652
1084,7.17965701366007
1085,7.17976191970787
1086,7.17983449593438
1087,7.17988478324515
1088,7.17991967953153
1089,7.17994393120523
1090,7.17996080953039
1091,7.17997257269613
1092,7.17998078201807
1093,7.17998651867117
1094,7.17999053248653
1095,7.17999334427336
1096,7.17999531629599
1097,7.17999670089488
1098,7.17999767408265
1099,7.17999835879469
1100,7.17999884100469
1101,7.1799991809116
1102,7.17999942071664
1103,7.17999959003758
1104,7.17999970968329
1105,7.17999979428876
1106,7.17999985415693
1107,7.17999989654777
1108,7.17999992658149
1109,7.17999994787226
1110,7.17999996297315
1111,7.17034293421146
1112,7.17023804323753
1113,7.17016547771691
1114,7.17011519801283
1115,7.17008030713315
1116,7.17005605930379
1117,7.17003918371296
1118,7.17002742249264
1119,7.17001921455523
1120,7.17001347888772
1121,7.17000946577415
1122,7.17000665448713
1123,7.17000468282053
1124,7.17000329847532
1125,7.16034528599076
1126,7.16023970282591
1127,7.16016664978373
1128,7.16011602639889
1129,7.16008089303186
1130,7.16005647397439
1131,7.16003947738138
1132,7.16002763059051
1133,7.1600193620981
1134,7.16001358355084
1135,7.16000954005541
1136,7.16000670722971
1137,7.16000472028561
1138,7.16966036457625
1139,7.16976428245352
1140,7.16983616332703
1141,7.1698859608674
1142,7.16992051187317
1143,7.16994451992103
1144,7.1699612262077
1145,7.16997286779428
1146,7.16998099113475
1147,7.16998666694017
1148,7.16999063766726
1149,7.16999341892365
1150,7.16033832982412
1151,7.16023480048838
1152,7.16016319185659
1153,7.16011358528946
1154,7.16007916839611
1155,7.16005525462879
1156,7.16003861468738
1157,7.16002701983242
1158,7.16001892943799
1159,7.16001327687956
1160,7.16000932256898
1161,7.16000655291438
1162,7.16000461074138
1163,7.16000324730218
1164,7.16000228912196
1165,7.16000161505932
1166,7.16000114040966
1167,7.16000080587239
1168,7.16000056988262
1169,7.16000040327355
1170,7.16000028555608
1171,7.16000020232211
1172,7.16000014342974
1173,7.16000010173337
1174,7.16000007219402
1175,7.16000005125527
1176,7.16000003640509
1177,7.1600000258678
1178,7.16000001838733
1179,7.16000001307461
1180,7.16000000929991
1181,7.16000000661697
1182,7.16000000470935
1183,7.16000000335255
1184,7.16000000238723
1185,7.16000000170024
1186,7.13102888277848
1187,7.13071418668533
1188,7.13049647366527
1189,7.13034562285839
1190,7.13024094190646
1191,7.13016819250728
1192,7.13011756153021
1193,7.13008227487762
1194,7.13005764893618
1195,7.13004044041789
1196,7.13002839999782
1197,7.13001996536803
1198,7.13001404982062
1199,7.13000989639479
1200,7.13000697709574
1201,7.13000492314796
1202,7.13000347665219
1203,7.13000245702717
1204,7.1300017376803
1205,7.13000122976616
1206,7.13000087086374
1207,7.13000061707208
1208,7.13000043748521
1209,7.1300003103253
1210,7.13000022023312
1211,7.13000015636725
1212,7.13000011106916
1213,5.88424198631778
1214,5.87071004646472
1215,5.86134838105723
1216,5.85486179244084
1217,5.85036050873389
1218,5.84723228260496
1219,5.84505514919968
1220,5.84353782215213
1221,5.84247890597064
1222,5.84173893918764
1223,5.8412212007722
1224,5.84085851144129
1225,5.84060414272462
1226,5.6279706767811
1227,5.62553737803569
1228,5.62385249788879
1229,5.62268406057041
1230,5.62187255727093
1231,5.62130813039616
1232,5.62091499670894
1233,5.62064079544166
1234,5.6204492923929
1235,5.62031537452059
1236,5.62022161034755
1237,5.62015588251548
1238,5.62010975566134
1239,5.62007734942982
1240,5.62005455905769
1241,5.62003851550044
1242,5.62002721091279
1243,5.62001923845178
1244,5.62001361124358
1245,5.62000963625128
1246,5.62000682627427
1247,5.62000483847051
1248,5.62000343135314
1249,5.62000243467313
1250,5.62000172830179
1251,5.62000122740717
1252,5.62000087203744
1253,5.62000061979342
1254,5.6200004406693
1255,5.62000031341659
1256,5.62000022297927
1257,5.62000015868319
1258,5.62000011295683
1259,5.62000008042683
1260,5.62000005727811
1261,5.62000004080077
1262,5.62000002906923
1263,5.62000002071465
1264,5.6200000147637
1265,5.62000001052399
1266,5.62000000750289
1267,5.62000000534977
1268,5.62000000381501
1269,5.62000000272085
1270,5.62000000194071
1271,5.6200000013844
1272,5.62000000098764
1273,5.62000000070465
1274,5.62000000050278
1275,5.62000000035877
1276,5.62000000025603
1277,5.62000000018272
1278,5.62000000013041
1279,5.62000000009308
1280,5.62965703954401
1281,5.62976193810664
1282,5.62983450901709
1283,5.62988479255082
1284,5.62991968615259
1285,5.62994393591748
1286,5.62996081288501
1287,5.62997257508483
1288,5.62998078371935
1289,5.62998651988312
1290,5.62999053335005
1291,5.62999334488873
1292,5.6299953167346
1293,5.62999670120755
1294,5.62999767430557
1295,5.62999835895364
1296,5.62999884111805
1297,5.62999918099245
1298,5.62999942077431
1299,5.62999959007871
1300,5.62999970971264
1301,5.6299997943097
1302,5.62999985417188
1303,5.62999989655843
1304,5.6299999265891
1305,5.62999994787769
1306,5.62999996297702
1307,7.02061365846237
1308,7.03571906182622
1309,7.04616928028834
1310,7.05341011437799
1311,7.0584347967578
1312,7.06192676555366
1313,7.06435705076449
1314,7.06605080888328
1315,7.06723285321188
1316,7.06805886147555
1317,7.06863680120028
1318,7.06904166311662
1319,7.0693256091689
1320,7.08883905240399
1321,7.08918897580789
1322,7.08943270706788
1323,7.08960270589332
1324,7.08972143507027
1325,7.08980446323011
1326,7.08986259702948
1327,7.08990334873528
1328,7.08993194799688
1329,7.08995204048904
1330,7.08996617109488
1331,7.08997611859423
1332,7.08998312784604
1333,7.08998807109894
1334,7.08999156022538
1335,7.08999402492006
1336,7.08999576725857
1337,7.0899969998128
1338,7.08999787231281
1339,7.08999849031967
1340,7.08999892831846
1341,7.08999923890907
1342,7.08999945926482
1343,7.08999961567561
1344,7.08999972674686
1345,7.08999980565399
1346,7.08999986173274
1347,7.08999990160186
1348,7.10931400891138
1349,7.10952382624619
1350,7.10966898244856
1351,7.10976955975286
1352,7.1098393542449
1353,7.1098878589652
1354,7.10992161659746
1355,7.10994514363117
1356,7.10996156277719
1357,7.10997303644243
1358,7.10998106432984
1359,7.10998668808699
1360,7.10033359278586
1361,7.10023146349574
1362,7.10016083901426
1363,7.10011192494282
1364,7.10007799578837
1365,7.10005442585682
1366,7.10003802851333
1367,7.10002660496535
1368,7.10001863562937
1369,7.10001306868165
1370,7.10000917495471
1371,7.1000064482003
1372,7.10000453642373
1373,7.10000319453364
1374,7.10000225163835
1375,7.10000158842273
1376,7.10000112147424
1377,7.10000079240699
1378,7.10000056030403
1379,7.10000039645782
1380,7.10000028070496
1381,7.10000019886843
1382,7.10000014097036
1383,7.10000009998165
1384,7.10000007094609
1385,7.10000005036608
1386,7.1000000357714
1387,7.10000002541611
1388,7.10000001806533
1389,7.10000001284502
1390,7.1000000091362
1391,7.10000000650022
1392,7.10000000462608
1393,7.10000000329316
1394,7.10000000234486
1395,7.10000000167001
1396,7.10000000118963
1397,6.31777980316415
1398,6.3092830178073
1399,6.30340477278794
1400,6.29933180564828
1401,6.29650542325646
1402,6.2945411918374
1403,6.29317415713785
1404,6.29222141871645
1405,6.29155651915195
1406,6.29109188976725
1407,6.29076679885978
1408,6.2905390641655
1409,6.2903793446063
1410,6.29026720226665
1411,6.29018838130465
1412,5.89419430621436
1413,5.88985440903848
1414,5.8868514713188
1415,5.88477042370271
1416,5.88332607208568
1417,5.88232214117209
1418,5.8816233329949
1419,5.88113623386105
1420,5.88079624645987
1421,5.88055863120811
1422,5.8803923546504
1423,5.88027585849124
1424,5.88019414489393
1425,5.88013676532851
1426,5.88009643066987
1427,5.88006804913919
1428,5.88004805936704
1429,5.88003396735171
1430,5.88002402450692
1431,5.88001700348912
1432,5.88001204189197
1433,5.88000853311528
1434,5.88000605007228
1435,5.88000429178741
1436,5.88000304597209
1437,5.88000216276767
1438,5.88000153630325
1439,5.88000109172886
1440,5.88000077608936
1441,5.88000055189542
1442,5.8800003925904
1443,5.8800002793513
1444,5.88000019882949
1445,5.88000014155378
1446,5.880000100801
1447,5.88000007179653
1448,5.8800000511482
1449,5.8800000364451
1450,5.88000002597311
1451,5.88000001851309
1452,5.88000001319773
1453,5.88000000940978
1454,5.88000000670989
1455,5.88000000478524
1456,5.88000000341302
1457,5.88000000243455
1458,5.88000000173676
1459,5.88000000123908
1460,5.88000000088408
1461,5.99588447436172
1462,5.99714325716079
1463,5.99801410812016
1464,5.99861751054907
1465,5.99903623378769
1466,5.99932723097882
1467,5.99952975459795
1468,5.99967090100217
1469,5.99976940462095
1470,5.99983823858931
1471,5.99988640019484
1472,5.99992013866065
1473,5.99994380081228
1474,5.99996041448844
1475,5.9999720916653
1476,5.9999803074426
1477,5.99998609341581
1478,5.99999017190887
1479,5.99999304929133
1480,5.99999508094429
1481,5.99999651655141
1482,5.99999753171624
1483,5.99999825006241
1484,5.99999875870112
1485,5.99999911906918
1486,5.9999993745322
1487,5.99999955572422
1488,5.99999968430159
1489,5.99999977558469
1490,5.99999984041875
1491,5.99999988648581
1492,5.99999991923045
1493,5.9999999425136
1494,5.99999995907449
1495,5.99999997085751
1496,5.99999997924345
1497,5.99999998521325
1498,5.88411551573319
1499,5.88285673578094
1500,5.88198588684933
1501,5.88138248586507
1502,5.88096376365585
1503,5.88067276719837
1504,5.88047024410218
1505,5.88032909807078
1506,5.88023059471781
1507,5.880161760939
1508,5.88011359946865
1509,5.88007986109927
1510,5.88005619901642
1511,5.88003958538932
1512,5.88002790824747
1513,5.88001969249514
1514,5.88001390653976
1515,5.88000982805942
1516,5.88000695068603
1517,5.88000491903956
1518,5.88000348343705
1519,5.88000246827553
1520,5.88000174993171
1521,5.88000124129468
1522,5.88000088092783
1523,5.88000062546567
1524,5.88000044427425
1525,5.88000031569732
1526,5.88000022441453
1527,5.8800001595807
1528,5.8800001135138
1529,5.88000008076926
1530,5.8800000574862
1531,5.88000004092537
1532,5.88000002914239
1533,5.88000002075648
1534,5.8800000147867
1535,5.88000001053589
1536,5.88000000750841
1537,5.88000000535175
1538,5.88000000381513
1539,5.88000000272009
1540,5.88000000193961
1541,5.88000000138323
1542,5.88000000098657
1543,5.88000000070372
1544,5.88000000050202
1545,5.88000000035816
1546,5.88000000025554
1547,5.88000000018234
1548,5.88000000013012
1549,5.88000000009286
1550,5.88000000006627
1551,5.8800000000473
1552,5.88000000003376
1553,5.8800000000241
1554,5.8800000000172
1555,5.88000000001228
1556,5.88000000000877
1557,5.88000000000626
1558,5.88000000000447
1559,5.88000000000319
1560,5.88000000000228
1561,5.88000000000163
1562,5.88000000000116
1563,5.88000000000083
1564,5.88000000000059
1565,5.88000000000042
1566,5.8800000000003
1567,5.88000000000022
1568,5.88000000000015
1569,5.88000000000011
1570,5.88000000000008
1571,5.88000000000006
1572,5.88000000000004
1573,5.88000000000003
1574,5.88000000000002
1575,5.88000000000001
1576,5.88000000000001
1577,5.88000000000001
1578,5.93794223686545
1579,5.93857162835532
1580,5.93900705389945
1581,5.9393087551599
1582,5.93951811681203
1583,5.93966361543101
1584,5.93976487725729
1585,5.93983545047133
1586,5.93988470228923
1587,5.93991911927949
1588,5.9399432000866
1589,5.9399600693226
1590,5.93997190040062
1591,5.93998020724028
1592,5.93998604582984
1593,5.93999015371929
1594,5.93999304670647
1595,5.93999508595341
1596,5.93999652464494
1597,5.93999754047162
1598,5.93999825827534
1599,5.93999876585785
1600,5.93999912503102
1601,5.93999937935043
1602,5.93999955953449
1603,5.93999968726603
1604,5.93999977786206
1605,5.93999984215076
1606,5.93999988779232
1607,5.93999992020936
1608,5.93999994324289
1609,5.93999995961522
1610,5.93999997125679
1611,5.93999997953724
1612,5.93999998542875
1613,5.93999998962172
1614,5.93999999260662
1615,5.93999999473203
1616,5.99794223311122
1617,5.99857162567943
1618,5.99900705199188
1619,5.99930875379985
1620,5.99951811584222
1621,5.99966361473939
1622,5.99976487676401
1623,5.99983545011946
1624,5.99988470203822
1625,5.99991911910041
1626,5.99994319995882
1627,5.99996006923143
1628,5.99997190033556
1629,5.99998020719385
1630,5.9999860457967
1631,5.99999015369564
1632,5.94205080982415
1633,5.94142345758605
1634,5.94098947073689
1635,5.94068878530559
1636,5.94048014145893
1637,5.94033515042372
1638,5.9402342477715
1639,5.9401639288775
1640,5.94011485724412
1641,5.94008056798573
1642,5.94005657777489
1643,5.94003977282775
1644,5.9400279873914
1645,7.06989333184495
1646,7.08216065034149
1647,7.09064735693508
1648,7.09652765016822
1649,7.10060817141826
1650,7.10344396168843
1651,7.10541755566722
1652,7.10679301852212
1653,7.10775292351421
1654,7.10842369716482
1655,7.10889301966228
1656,7.10922179034857
1657,7.10945236918601
1658,7.10961426235364
1659,7.10972805083947
1660,7.10980810924061
1661,7.10986449021496
1662,7.10990423259757
1663,7.03267595496133
1664,7.03185656333828
1665,7.03128998487467
1666,7.03089760852109
1667,7.03062545935398
1668,7.03043641745218
1669,7.03030491315716
1670,7.03021330479647
1671,7.03014940125504
1672,7.03010476479947
1673,7.03007354652199
1674,7.03005168595104
1675,7.03003636005734
1676,7.03002560333409
1677,6.62442238735983
1678,6.6200113311131
1679,6.61695960980083
1680,6.61484506369363
1681,6.61337767204248
1682,6.61235786869352
1683,6.61164810833745
1684,6.61115344007682
1685,6.6108082134266
1686,6.61056696607217
1687,6.61039816778196
1688,6.61027991824243
1689,6.61019698376664
1690,6.61013875292672
1691,6.61009782390982
1692,6.46521343469907
1693,6.46361967535262
1694,6.4625168156472
1695,6.46175247664216
1696,6.4612219510475
1697,6.46085317227775
1698,6.46059645922865
1699,6.46041750813345
1700,6.4602925956131
1701,6.46020528989786
1702,6.46014419236951
1703,6.4601013841171
1704,6.46007135569555
1705,6.46005026860261
1706,6.17998130000137
1707,6.17692880991972
1708,6.1748169058666
1709,6.17335350336948
1710,6.17233793393291
1711,6.17163210973441
1712,6.17114085366682
1713,6.17079845991474
1714,6.17055949662674
1715,6.17039250142862
1716,6.17027565284022
1717,6.17019379348378
1718,6.17013637961105
1719,6.17009606642812
1720,6.00589805940548
1721,6.00409484628528
1722,6.00284709923013
1723,6.00198238099405
1724,6.00138220636238
1725,6.00096502938542
1726,6.00067463650759
1727,6.00047221508682
1728,6.0003309246729
1729,6.00023217524997
1730,6.00016307155598
1731,6.0001146552749
1732,6.00008069405169
1733,6.16422651700304
1734,6.16599302862687
1735,6.16721493792501
1736,6.16806144953256
1737,6.16864878352118
1738,6.16905689679142
1739,6.16934088691843
1740,6.1695387819748
1741,6.16967687028259
1742,6.16977335293755
1743,6.16984085099914
1744,6.16988812929602
1745,6.16992128354163
1746,6.16994455916784
1747,6.16996091702829
1748,6.16997242483571
1749,6.16998052843361
1750,6.16998624007517
1751,6.16999026929283
1752,6.16999311399424
1753,6.16999512396088
1754,6.16999654516957
1755,6.16999755076906
1756,6.1699982627567
1757,6.16999876716576
1758,6.16999912471828
1759,6.16999937830569
1760,6.16999955824724
1761,6.16999968599022
1762,6.16999977671606
1763,6.16999984117759
1764,6.16999988699538
1765,6.16999991957305
1766,6.16999994274421
1767,6.16999995922993
1768,6.16999997096243
1769,6.16999997931436
1770,6.16999998526125
1771,6.1699999894966
1772,6.16999999251365
1773,6.45005413951288
1774,6.45309619991243
1775,6.45520075780088
1776,6.45665898133799
1777,6.45767089654481
1778,6.45837414026554
1779,6.45886357270804
1780,6.45920467677711
1781,6.45944272737386
1782,6.4596090762625
1783,6.45972546690321
1784,6.45980700159601
1785,6.45986418517697
1786,6.45990433492854
1787,6.459932554797
1788,6.9138332650555
1789,6.91877748117383
1790,6.92219817096999
1791,6.92456845119077
1792,6.92621336063161
1793,6.92735656920076
1794,6.92815224015725
1795,6.92870679967212
1796,6.92909383479044
1797,6.92936430543776
1798,6.92955355579631
1799,6.92968613602614
1800,6.92977912353294
1801,7.14229928288461
1802,7.14465294398146
1803,7.1462817941062
1804,7.14741077292704
1805,7.14819446268684
1806,7.14873926739559
1807,7.14911854654333
1808,7.1493829580566
1809,7.14956753854567
1810,7.14969655797257
1811,7.14978685375043
1812,7.14985012426958
1813,7.14989450916623
1814,7.1499256798936
1815,7.1499475935363
1816,7.14996301466774
1817,7.43002802202909
1818,7.43307773924847
1819,7.43518769998476
1820,7.43664973898142
1821,7.43766435069182
1822,7.43836950147989
1823,7.43886028357967
1824,7.43920234342377
1825,7.4394410712652
1826,7.43960790030395
1827,7.43972463153675
1828,7.43980640794447
1829,7.43986376314621
1830,7.61373074539883
1831,7.61564722636188
1832,7.61697341938488
1833,7.61789254973548
1834,7.61853052220681
1835,7.61897399390734
1836,7.61928270499288
1837,7.61949790525207
1838,7.6196481220198
1839,7.61975311469113
1840,7.61982659038135
1841,7.61987807187075
1842,7.61991418453474
1843,7.61993954440343
1844,7.61995737194795
1845,7.61996991696376
1846,7.61997875314
1847,7.61998498258922
1848,7.6199893780675
1849,7.61999248200831
1850,7.61999467557941
1851,7.61999622690091
1852,7.61999732475657
1853,7.61999810219186
1854,7.61999865305259
1855,7.61999904358913
1856,7.61999932060738
1857,7.61999951719997
1858,7.61999965678027
1859,7.61999975592417
1860,7.61999982637406
1861,7.61999987645303
1862,7.6199999120637
1863,7.61999993739422
1864,7.61999995541765
1865,7.61999996824542
1866,7.61999997737765
1867,7.61999998388053
1868,7.61999998851214
1869,7.61999999181162
1870,7.61999999416258
1871,7.61999999583798
1872,7.61999999703214
1873,7.61999999788342
1874,7.61999999849037
1875,7.61999999892315
1876,7.6199999992318
1877,7.61999999945193
1878,7.61999999960895
1879,7.61999999972097
1880,7.61999999980088
1881,7.6199999998579
1882,7.61999999989858
1883,7.61999999992762
1884,7.61999999994834
1885,7.61999999996312
1886,7.61999999997368
1887,7.24337546035585
1888,7.23928441567706
1889,7.236454149644
1890,7.23449309145384
1891,7.23313224071696
1892,7.23218649969496
1893,7.23152829782513
1894,7.23106957193461
1895,7.23074943511872
1896,7.23052572468241
1897,7.23036919943649
1898,7.23025954940266
1899,7.23018264739564
1900,7.23012865293793
1901,7.18180550471802
1902,7.18125431052838
1903,7.18087265149165
1904,7.18060797866954
1905,7.1804241591312
1906,7.1802963074086
1907,7.18020725682923
1908,7.18014514653118
1909,7.18010176872402
1910,7.18007143482266
1911,7.18005019628698
1912,7.18003530833531
1913,7.18002486022942
1914,7.16070344103134
1915,7.16048848170663
1916,7.16033970590663
1917,7.16023657827919
1918,7.16016498526924
1919,7.16011521114974
1920,7.16008055686251
1921,7.16005639599322
1922,7.16003952848085
1923,7.16002773743794
1924,7.16001948475424
1925,7.16001370168283
1926,7.16000964453802
1927,7.16000679510073
1928,7.16000479177141
1929,7.16000338190371
1930,7.16000238875224
1931,7.16000168851948
1932,7.16000119439278
1933,7.16000084542703
1934,7.1600005987912
1935,7.16000042435394
1936,7.1600003008975
1937,7.16000021346722
1938,7.1600001515136
1939,7.16000010758856
1940,7.16000007642961
1941,7.16000005431578
1942,7.16000003861425
1943,7.16000002746096
1944,7.1600000195353
1945,7.16000001390116
1946,7.16000000989463
1947,7.16000000704462
1948,7.16000000501668
1949,7.1600000035733
1950,7.16000000254572
1951,7.16000000181398
1952,7.16000000129279
1953,7.1600000009215
1954,7.16000000065694
1955,7.1600000004684
1956,7.16000000033401
1957,7.16000000023821
1958,7.1600000001699
1959,7.1600000001212
1960,7.16000000008646
1961,7.16000000006169
1962,7.16000000004401
1963,7.16000000003141
1964,7.16000000002241
1965,7.16000000001599
1966,7.16000000001142
1967,7.16000000000815
1968,7.15034296052824
1969,7.15023806194493
1970,7.15016549101972
1971,7.15011520747547
1972,7.15008031386617
1973,7.15005606409591
1974,7.15003918712456
1975,7.150027424922
1976,7.15001921628552
1977,7.15001348012037
1978,7.15000946665244
1979,7.15000665511304
1980,7.15000468326667
1981,7.15000329879336
1982,7.13068824673993
1983,7.13047776492838
1984,7.1303321409158
1985,7.13023123395449
1986,7.13016120695518
1987,7.13011253811107
1988,7.13007866453502
1989,7.13005505553325
1990,7.13003857839842
1991,7.13002706368177
1992,7.13001900671539
1993,7.13001336234813
1994,7.13000940355612
1995,7.12034958441721
1996,7.12024273203212
1997,7.12016878640877
1998,7.12011753469738
1999,7.12008195861099
2000,7.12005722733706
